student_id,tipo_factorizacion,dificultad,tiempo_respuesta,intentos,tipo_error
12585,trinomio_cuadrado_perfecto,2,91.38,1,identificacion
12586,factor_comun,4,73.89,4,identificacion
12587,factor_comun,4,41.04,1,procedimiento
12588,diferencia_cuadrados,3,23.18,1,identificacion
12589,factor_comun,3,50.76,3,procedimiento
12590,diferencia_cuadrados,5,18.5,2,identificacion
12591,factor_comun,1,42.27,4,identificacion
12592,diferencia_cuadrados,1,27.61,1,identificacion
12593,trinomio_cuadrado_perfecto,3,76.14,3,identificacion
12594,factor_comun,1,38.63,1,signo
12595,trinomio_general,1,58.68,2,procedimiento
12596,diferencia_cuadrados,4,38.54,1,identificacion
12597,factor_comun,1,18.5,1,procedimiento
12598,trinomio_general,3,120.98,3,identificacion
12599,factor_comun,1,32.23,1,procedimiento
12600,diferencia_cuadrados,4,48.03,1,signo
12601,factor_comun,2,56.2,3,procedimiento
12602,trinomio_general,1,41.87,2,procedimiento
12603,diferencia_cuadrados,1,30.5,1,procedimiento
12604,trinomio_cuadrado_perfecto,5,123.51,3,identificacion
12605,factor_comun,1,24.86,1,procedimiento
12606,factor_comun,2,39.71,3,identificacion
12607,trinomio_cuadrado_perfecto,1,76.76,1,procedimiento
12608,trinomio_general,1,56.95,1,procedimiento
12609,trinomio_cuadrado_perfecto,5,71.79,1,identificacion
12610,trinomio_general,1,66.78,2,procedimiento
12611,diferencia_cuadrados,3,65.4,2,procedimiento
12612,diferencia_cuadrados,3,8.0,2,signo
12613,diferencia_cuadrados,1,57.03,2,procedimiento
12614,diferencia_cuadrados,1,108.72,1,signo
12615,trinomio_cuadrado_perfecto,1,34.16,1,signo
12616,trinomio_cuadrado_perfecto,2,29.54,1,identificacion
12617,diferencia_cuadrados,5,82.46,1,signo
12618,trinomio_general,1,39.16,2,procedimiento
12619,trinomio_general,5,101.31,3,procedimiento
12620,trinomio_cuadrado_perfecto,4,89.65,1,identificacion
12621,trinomio_general,4,140.62,2,procedimiento
12622,trinomio_cuadrado_perfecto,4,83.6,2,procedimiento
12623,trinomio_general,3,60.87,3,procedimiento
12624,factor_comun,3,43.67,3,identificacion
12625,trinomio_cuadrado_perfecto,1,87.59,3,identificacion
12626,trinomio_cuadrado_perfecto,5,47.46,1,identificacion
12627,diferencia_cuadrados,4,48.29,3,identificacion
12628,trinomio_cuadrado_perfecto,1,40.85,1,identificacion
12629,factor_comun,4,82.39,3,procedimiento
12630,diferencia_cuadrados,1,74.0,2,procedimiento
12631,diferencia_cuadrados,4,48.77,1,signo
12632,diferencia_cuadrados,1,31.8,1,signo
12633,trinomio_cuadrado_perfecto,3,84.56,1,procedimiento
12634,diferencia_cuadrados,5,87.91,1,identificacion
12635,trinomio_general,5,175.77,3,procedimiento
12636,diferencia_cuadrados,3,60.78,2,signo
12637,trinomio_cuadrado_perfecto,1,50.63,1,signo
12638,trinomio_cuadrado_perfecto,2,55.37,3,procedimiento
12639,trinomio_cuadrado_perfecto,2,60.93,2,identificacion
12640,trinomio_general,1,149.97,2,identificacion
12641,trinomio_cuadrado_perfecto,1,37.12,2,identificacion
12642,diferencia_cuadrados,2,64.65,3,procedimiento
12643,trinomio_general,2,45.19,2,procedimiento
12644,trinomio_general,1,54.41,1,procedimiento
12645,trinomio_general,5,175.02,3,procedimiento
12646,factor_comun,1,67.25,1,procedimiento
12647,trinomio_general,5,115.4,2,procedimiento
12648,diferencia_cuadrados,4,110.36,1,procedimiento
12649,trinomio_cuadrado_perfecto,2,48.14,1,identificacion
12650,trinomio_general,2,25.7,1,signo
12651,trinomio_general,4,68.72,1,procedimiento
12652,diferencia_cuadrados,3,52.19,1,procedimiento
12653,trinomio_general,1,142.29,2,identificacion
12654,trinomio_general,1,76.29,2,procedimiento
12655,trinomio_general,3,94.13,2,procedimiento
12656,diferencia_cuadrados,1,55.93,1,signo
12657,trinomio_general,5,71.91,1,procedimiento
12658,trinomio_cuadrado_perfecto,3,36.11,1,procedimiento
12659,diferencia_cuadrados,5,51.53,1,signo
12660,trinomio_general,4,48.66,2,procedimiento
12661,trinomio_general,2,88.36,1,procedimiento
12662,factor_comun,2,27.57,3,procedimiento
12663,factor_comun,3,26.79,3,procedimiento
12664,diferencia_cuadrados,3,76.62,2,identificacion
12665,factor_comun,1,40.05,1,procedimiento
12666,trinomio_general,2,68.97,1,procedimiento
12667,factor_comun,2,25.93,1,signo
12668,trinomio_general,3,123.84,1,identificacion
12669,diferencia_cuadrados,2,86.74,1,procedimiento
12670,diferencia_cuadrados,3,41.08,2,signo
12671,trinomio_cuadrado_perfecto,3,110.24,1,procedimiento
12672,trinomio_general,5,53.09,1,procedimiento
12673,diferencia_cuadrados,1,53.62,4,procedimiento
12674,factor_comun,3,50.22,2,procedimiento
12675,factor_comun,1,8.0,2,procedimiento
12676,trinomio_general,1,69.21,1,procedimiento
12677,diferencia_cuadrados,2,72.39,3,identificacion
12678,diferencia_cuadrados,1,61.11,2,identificacion
12679,factor_comun,1,29.61,1,procedimiento
12680,trinomio_general,2,178.39,4,identificacion
12681,factor_comun,3,36.92,1,procedimiento
12682,trinomio_cuadrado_perfecto,5,80.3,1,identificacion
12683,diferencia_cuadrados,4,37.33,1,signo
12684,trinomio_general,1,82.37,1,procedimiento
12685,trinomio_general,3,119.58,3,procedimiento
12686,factor_comun,4,94.33,4,identificacion
12687,diferencia_cuadrados,2,89.3,2,signo
12688,factor_comun,4,64.54,1,identificacion
12689,factor_comun,2,41.08,1,procedimiento
12690,factor_comun,2,59.23,1,procedimiento
12691,trinomio_cuadrado_perfecto,3,63.52,1,procedimiento
12692,diferencia_cuadrados,4,24.02,1,identificacion
12693,diferencia_cuadrados,5,45.34,1,signo
12694,trinomio_general,2,34.49,1,procedimiento
12695,trinomio_general,1,87.41,1,procedimiento
12696,factor_comun,3,104.97,1,procedimiento
12697,diferencia_cuadrados,1,34.65,1,signo
12698,trinomio_general,4,77.86,4,procedimiento
12699,trinomio_cuadrado_perfecto,5,109.35,2,procedimiento
12700,factor_comun,5,57.37,1,identificacion
12701,diferencia_cuadrados,1,58.59,3,identificacion
12702,diferencia_cuadrados,2,38.56,1,signo
12703,trinomio_cuadrado_perfecto,4,50.96,2,procedimiento
12704,trinomio_general,1,60.84,2,procedimiento
12705,factor_comun,4,34.81,1,procedimiento
12706,diferencia_cuadrados,3,48.49,1,signo
12707,diferencia_cuadrados,3,41.56,1,identificacion
12708,factor_comun,1,42.37,1,identificacion
12709,diferencia_cuadrados,2,52.67,2,identificacion
12710,diferencia_cuadrados,2,57.21,1,procedimiento
12711,trinomio_general,3,102.09,4,procedimiento
12712,factor_comun,1,24.08,1,identificacion
12713,diferencia_cuadrados,3,42.24,1,signo
12714,diferencia_cuadrados,1,66.79,2,signo
12715,trinomio_cuadrado_perfecto,4,35.88,2,procedimiento
12716,trinomio_general,2,112.39,4,identificacion
12717,diferencia_cuadrados,5,110.62,2,procedimiento
12718,trinomio_general,3,44.61,2,procedimiento
12719,factor_comun,5,41.79,2,identificacion
12720,diferencia_cuadrados,4,68.94,1,signo
12721,trinomio_cuadrado_perfecto,2,61.32,2,identificacion
12722,trinomio_cuadrado_perfecto,2,16.72,1,identificacion
12723,trinomio_cuadrado_perfecto,1,61.46,1,identificacion
12724,trinomio_cuadrado_perfecto,1,34.22,2,signo
12725,trinomio_cuadrado_perfecto,2,38.88,1,identificacion
12726,diferencia_cuadrados,1,59.98,2,signo
12727,trinomio_general,3,67.83,2,procedimiento
12728,factor_comun,5,8.79,1,procedimiento
12729,diferencia_cuadrados,5,115.46,3,procedimiento
12730,diferencia_cuadrados,5,40.46,2,procedimiento
12731,diferencia_cuadrados,3,36.2,1,identificacion
12732,diferencia_cuadrados,1,68.24,3,procedimiento
12733,diferencia_cuadrados,3,77.82,1,signo
12734,trinomio_cuadrado_perfecto,1,40.66,1,signo
12735,factor_comun,2,33.89,1,identificacion
12736,factor_comun,4,52.79,3,identificacion
12737,factor_comun,4,23.6,2,identificacion
12738,trinomio_cuadrado_perfecto,4,49.73,3,procedimiento
12739,trinomio_general,5,50.38,2,procedimiento
12740,factor_comun,3,72.76,1,procedimiento
12741,factor_comun,5,66.35,1,signo
12742,trinomio_cuadrado_perfecto,4,36.77,2,identificacion
12743,diferencia_cuadrados,4,74.71,1,identificacion
12744,trinomio_cuadrado_perfecto,1,27.81,1,signo
12745,factor_comun,5,39.08,1,procedimiento
12746,diferencia_cuadrados,2,48.62,2,signo
12747,diferencia_cuadrados,5,59.23,1,signo
12748,trinomio_general,4,49.68,1,procedimiento
12749,trinomio_general,3,106.05,2,identificacion
12750,factor_comun,1,57.58,3,identificacion
12751,trinomio_cuadrado_perfecto,5,86.67,3,identificacion
12752,trinomio_cuadrado_perfecto,3,37.1,1,identificacion
12753,diferencia_cuadrados,3,74.08,2,procedimiento
12754,trinomio_cuadrado_perfecto,1,64.74,1,procedimiento
12755,trinomio_general,2,61.89,1,procedimiento
12756,diferencia_cuadrados,5,107.86,3,procedimiento
12757,trinomio_general,4,107.39,2,procedimiento
12758,diferencia_cuadrados,2,46.26,3,signo
12759,trinomio_cuadrado_perfecto,2,119.93,2,identificacion
12760,factor_comun,2,45.41,1,procedimiento
12761,factor_comun,1,17.0,3,procedimiento
12762,trinomio_general,1,72.61,2,procedimiento
12763,factor_comun,4,69.81,3,signo
12764,diferencia_cuadrados,3,96.04,1,signo
12765,trinomio_general,4,69.41,2,identificacion
12766,diferencia_cuadrados,4,45.96,2,signo
12767,trinomio_general,1,43.18,2,signo
12768,trinomio_general,5,48.92,1,signo
12769,factor_comun,4,126.38,1,procedimiento
12770,trinomio_cuadrado_perfecto,2,43.02,3,procedimiento
12771,trinomio_general,2,35.01,1,procedimiento
12772,factor_comun,2,83.19,1,procedimiento
12773,diferencia_cuadrados,5,80.12,1,signo
12774,diferencia_cuadrados,5,72.06,1,signo
12775,factor_comun,3,47.01,1,procedimiento
12776,diferencia_cuadrados,4,62.1,1,signo
12777,trinomio_general,2,83.3,3,procedimiento
12778,trinomio_general,2,89.58,3,procedimiento
12779,factor_comun,5,42.49,1,procedimiento
12780,diferencia_cuadrados,4,31.58,2,signo
12781,trinomio_general,1,100.14,4,identificacion
12782,diferencia_cuadrados,2,34.38,4,procedimiento
12783,diferencia_cuadrados,3,95.34,3,signo
12784,factor_comun,3,58.57,1,identificacion
12785,trinomio_cuadrado_perfecto,4,73.03,2,identificacion
12786,diferencia_cuadrados,4,102.01,2,identificacion
12787,diferencia_cuadrados,4,65.28,1,signo
12788,factor_comun,3,64.13,1,procedimiento
12789,trinomio_general,5,89.22,1,procedimiento
12790,diferencia_cuadrados,5,71.63,1,signo
12791,factor_comun,3,26.04,2,procedimiento
12792,diferencia_cuadrados,5,61.59,2,signo
12793,trinomio_cuadrado_perfecto,3,40.93,1,signo
12794,trinomio_general,5,41.62,1,signo
12795,trinomio_cuadrado_perfecto,5,120.68,3,procedimiento
12796,trinomio_cuadrado_perfecto,4,82.82,2,identificacion
12797,trinomio_cuadrado_perfecto,5,84.47,2,procedimiento
12798,trinomio_general,2,47.32,1,procedimiento
12799,factor_comun,1,57.03,2,procedimiento
12800,diferencia_cuadrados,4,50.32,1,identificacion
12801,trinomio_general,3,30.82,2,identificacion
12802,trinomio_general,3,87.53,1,identificacion
12803,diferencia_cuadrados,2,56.11,2,signo
12804,factor_comun,3,26.63,1,procedimiento
12805,factor_comun,4,74.26,2,procedimiento
12806,trinomio_general,5,70.07,1,signo
12807,trinomio_cuadrado_perfecto,3,111.68,1,identificacion
12808,diferencia_cuadrados,2,75.21,3,procedimiento
12809,trinomio_general,2,83.08,1,identificacion
12810,factor_comun,1,80.33,3,procedimiento
12811,trinomio_cuadrado_perfecto,4,39.51,1,identificacion
12812,trinomio_cuadrado_perfecto,4,55.97,1,identificacion
12813,trinomio_cuadrado_perfecto,3,37.43,1,identificacion
12814,diferencia_cuadrados,4,99.44,2,identificacion
12815,factor_comun,4,12.27,3,procedimiento
12816,diferencia_cuadrados,3,117.7,2,procedimiento
12817,trinomio_general,4,111.95,1,identificacion
12818,diferencia_cuadrados,4,77.97,4,identificacion
12819,trinomio_general,3,118.23,2,procedimiento
12820,trinomio_cuadrado_perfecto,4,55.14,2,identificacion
12821,trinomio_general,4,81.55,3,identificacion
12822,trinomio_general,5,106.78,2,procedimiento
12823,trinomio_cuadrado_perfecto,2,48.92,2,procedimiento
12824,trinomio_cuadrado_perfecto,3,45.18,3,identificacion
12825,trinomio_cuadrado_perfecto,5,41.61,1,identificacion
12826,trinomio_general,4,117.69,2,identificacion
12827,diferencia_cuadrados,4,150.02,1,signo
12828,trinomio_general,4,70.93,2,procedimiento
12829,diferencia_cuadrados,1,57.56,1,signo
12830,trinomio_cuadrado_perfecto,1,36.7,1,signo
12831,factor_comun,4,42.51,1,procedimiento
12832,factor_comun,5,84.68,1,procedimiento
12833,factor_comun,2,62.5,3,procedimiento
12834,factor_comun,5,60.72,4,procedimiento
12835,trinomio_general,2,82.39,1,signo
12836,trinomio_cuadrado_perfecto,4,54.9,1,signo
12837,trinomio_general,2,150.7,4,procedimiento
12838,trinomio_general,1,67.89,3,procedimiento
12839,trinomio_cuadrado_perfecto,4,66.95,3,identificacion
12840,diferencia_cuadrados,5,60.12,1,procedimiento
12841,factor_comun,4,98.43,3,procedimiento
12842,diferencia_cuadrados,3,28.79,3,procedimiento
12843,factor_comun,4,130.4,1,procedimiento
12844,factor_comun,3,30.74,4,identificacion
12845,diferencia_cuadrados,1,33.02,1,signo
12846,factor_comun,4,82.78,2,procedimiento
12847,trinomio_cuadrado_perfecto,4,84.78,1,identificacion
12848,diferencia_cuadrados,5,42.91,1,signo
12849,diferencia_cuadrados,3,63.39,1,signo
12850,diferencia_cuadrados,5,42.25,1,signo
12851,diferencia_cuadrados,1,20.44,1,signo
12852,trinomio_general,4,46.85,1,identificacion
12853,trinomio_cuadrado_perfecto,3,12.33,1,procedimiento
12854,trinomio_cuadrado_perfecto,2,40.42,1,signo
12855,trinomio_general,5,119.59,2,procedimiento
12856,factor_comun,4,63.55,2,procedimiento
12857,factor_comun,1,15.42,1,procedimiento
12858,trinomio_cuadrado_perfecto,2,19.88,2,signo
12859,factor_comun,3,46.56,1,signo
12860,trinomio_general,2,116.2,4,procedimiento
12861,factor_comun,2,22.85,1,procedimiento
12862,trinomio_general,3,65.04,1,identificacion
12863,diferencia_cuadrados,1,31.51,1,signo
12864,diferencia_cuadrados,5,145.27,2,procedimiento
12865,trinomio_general,1,55.36,1,procedimiento
12866,diferencia_cuadrados,2,99.49,1,signo
12867,trinomio_cuadrado_perfecto,1,41.63,1,identificacion
12868,trinomio_cuadrado_perfecto,1,32.1,1,signo
12869,trinomio_general,3,109.99,1,procedimiento
12870,trinomio_general,3,29.6,1,identificacion
12871,trinomio_cuadrado_perfecto,4,91.78,2,identificacion
12872,trinomio_general,3,26.84,4,identificacion
12873,factor_comun,3,59.98,2,procedimiento
12874,trinomio_general,3,144.41,3,procedimiento
12875,diferencia_cuadrados,2,98.86,3,procedimiento
12876,trinomio_cuadrado_perfecto,2,22.52,1,identificacion
12877,trinomio_general,3,87.54,3,procedimiento
12878,trinomio_general,3,155.55,2,identificacion
12879,diferencia_cuadrados,3,76.09,3,procedimiento
12880,trinomio_cuadrado_perfecto,3,22.66,2,identificacion
12881,factor_comun,2,60.43,1,signo
12882,trinomio_general,3,70.7,1,procedimiento
12883,factor_comun,2,47.05,1,procedimiento
12884,trinomio_general,4,144.21,3,procedimiento
12885,trinomio_cuadrado_perfecto,2,89.49,2,identificacion
12886,factor_comun,5,122.53,4,identificacion
12887,trinomio_cuadrado_perfecto,4,65.94,2,identificacion
12888,trinomio_general,3,63.31,1,procedimiento
12889,trinomio_general,4,64.89,2,procedimiento
12890,trinomio_general,3,88.15,2,procedimiento
12891,factor_comun,3,53.56,1,identificacion
12892,diferencia_cuadrados,4,155.07,2,identificacion
12893,diferencia_cuadrados,1,63.16,2,procedimiento
12894,trinomio_general,5,77.45,2,identificacion
12895,factor_comun,5,41.75,1,procedimiento
12896,diferencia_cuadrados,4,46.98,1,signo
12897,factor_comun,1,44.97,1,procedimiento
12898,factor_comun,4,83.28,1,identificacion
12899,trinomio_cuadrado_perfecto,5,124.81,1,identificacion
12900,diferencia_cuadrados,2,71.81,2,procedimiento
12901,diferencia_cuadrados,1,31.98,2,identificacion
12902,trinomio_cuadrado_perfecto,4,67.81,2,identificacion
12903,diferencia_cuadrados,3,45.25,1,identificacion
12904,trinomio_cuadrado_perfecto,2,63.58,1,procedimiento
12905,trinomio_cuadrado_perfecto,4,32.16,1,signo
12906,diferencia_cuadrados,2,42.17,4,signo
12907,factor_comun,3,13.63,1,signo
12908,trinomio_cuadrado_perfecto,3,106.87,1,procedimiento
12909,trinomio_general,1,75.6,2,procedimiento
12910,factor_comun,1,46.46,2,procedimiento
12911,factor_comun,5,96.62,3,procedimiento
12912,trinomio_cuadrado_perfecto,2,29.38,2,identificacion
12913,trinomio_general,5,160.96,3,identificacion
12914,trinomio_cuadrado_perfecto,3,95.08,4,procedimiento
12915,trinomio_general,2,40.51,1,procedimiento
12916,diferencia_cuadrados,2,26.78,1,signo
12917,diferencia_cuadrados,1,38.21,2,signo
12918,factor_comun,4,43.99,1,signo
12919,factor_comun,1,54.4,3,procedimiento
12920,diferencia_cuadrados,3,46.82,1,identificacion
12921,trinomio_general,5,107.05,2,identificacion
12922,trinomio_general,4,49.45,3,procedimiento
12923,diferencia_cuadrados,4,45.23,3,identificacion
12924,diferencia_cuadrados,4,22.99,1,signo
12925,trinomio_general,2,8.0,1,signo
12926,trinomio_cuadrado_perfecto,2,17.58,1,identificacion
12927,trinomio_cuadrado_perfecto,4,99.36,3,identificacion
12928,trinomio_general,5,101.25,1,procedimiento
12929,trinomio_general,1,14.98,1,identificacion
12930,factor_comun,4,70.99,2,procedimiento
12931,trinomio_general,4,89.85,2,identificacion
12932,factor_comun,5,47.13,1,identificacion
12933,trinomio_general,2,74.88,3,procedimiento
12934,trinomio_cuadrado_perfecto,3,57.32,2,identificacion
12935,diferencia_cuadrados,5,53.65,1,signo
12936,factor_comun,5,42.38,2,procedimiento
12937,trinomio_general,5,77.91,1,identificacion
12938,factor_comun,5,101.99,2,identificacion
12939,trinomio_cuadrado_perfecto,1,40.38,1,identificacion
12940,trinomio_cuadrado_perfecto,2,36.35,3,procedimiento
12941,trinomio_cuadrado_perfecto,4,129.31,3,identificacion
12942,trinomio_general,1,122.35,1,procedimiento
12943,factor_comun,2,52.98,2,procedimiento
12944,diferencia_cuadrados,4,19.64,1,identificacion
12945,factor_comun,1,8.0,2,procedimiento
12946,factor_comun,3,63.61,1,procedimiento
12947,trinomio_cuadrado_perfecto,4,115.8,1,procedimiento
12948,trinomio_general,1,62.88,1,identificacion
12949,diferencia_cuadrados,2,62.55,3,signo
12950,diferencia_cuadrados,1,30.95,1,signo
12951,factor_comun,4,73.98,2,procedimiento
12952,trinomio_cuadrado_perfecto,5,31.39,1,identificacion
12953,trinomio_cuadrado_perfecto,5,45.34,3,procedimiento
12954,trinomio_general,1,38.13,1,procedimiento
12955,factor_comun,3,73.05,3,procedimiento
12956,diferencia_cuadrados,4,74.18,1,signo
12957,diferencia_cuadrados,3,101.3,2,signo
12958,trinomio_general,4,62.99,1,identificacion
12959,trinomio_general,5,45.42,1,identificacion
12960,trinomio_general,3,74.55,2,procedimiento
12961,factor_comun,2,20.14,1,identificacion
12962,trinomio_general,3,49.58,1,procedimiento
12963,trinomio_cuadrado_perfecto,2,99.73,2,identificacion
12964,factor_comun,5,91.59,2,procedimiento
12965,diferencia_cuadrados,4,84.83,3,procedimiento
12966,factor_comun,1,53.17,1,identificacion
12967,trinomio_cuadrado_perfecto,3,110.72,1,identificacion
12968,trinomio_cuadrado_perfecto,1,105.97,3,procedimiento
12969,trinomio_general,3,88.96,2,procedimiento
12970,trinomio_general,2,88.25,2,procedimiento
12971,trinomio_cuadrado_perfecto,1,39.46,1,identificacion
12972,factor_comun,4,43.04,1,identificacion
12973,diferencia_cuadrados,3,50.53,1,identificacion
12974,factor_comun,4,26.71,2,procedimiento
12975,diferencia_cuadrados,4,33.3,1,procedimiento
12976,diferencia_cuadrados,5,63.11,2,signo
12977,diferencia_cuadrados,1,56.36,2,procedimiento
12978,factor_comun,1,44.9,1,procedimiento
12979,trinomio_general,4,100.41,2,identificacion
12980,diferencia_cuadrados,3,62.68,4,procedimiento
12981,trinomio_cuadrado_perfecto,4,64.72,2,identificacion
12982,diferencia_cuadrados,5,83.13,1,signo
12983,trinomio_general,4,121.17,3,identificacion
12984,diferencia_cuadrados,3,35.69,1,signo
12985,trinomio_cuadrado_perfecto,2,87.0,1,procedimiento
